tinh,ma tinh,huyen,ma huyen,xa,ma xa
Nam Định,113,Huyện Ý Yên,11307,Xã Yên Lợi,1130701
Nam Định,113,Huyện Ý Yên,11307,Xã Yên Minh,1130731
Nam Định,113,Huyện Ý Yên,11307,Xã Yên Mỹ,1130739
Nam Định,113,Huyện Ý Yên,11307,Xã Yên Nghĩa,1130709
Nam Định,113,Huyện Ý Yên,11307,Xã Yên Nhân,1130761
Nam Định,113,Huyện Ý Yên,11307,Xã Yên Ninh,1130715
Nam Định,113,Huyện Ý Yên,11307,Xã Yên Phong,1130745
Nam Định,113,Huyện Ý Yên,11307,Xã Yên Phú,1130737
Nam Định,113,Huyện Ý Yên,11307,Xã Yên Phúc,1130753
Nam Định,113,Huyện Ý Yên,11307,Xã Yên Phương,1130733
Nam Định,113,Huyện Ý Yên,11307,Xã Yên Quang,1130751
Nam Định,113,Huyện Ý Yên,11307,Xã Yên Thành,1130707
Nam Định,113,Huyện Ý Yên,11307,Xã Yên Thắng,1130705
Nam Định,113,Huyện Ý Yên,11307,Xã Yên Thọ,1130729
Nam Định,113,Huyện Ý Yên,11307,Xã Yên Tiến,1130717
Nam Định,113,Huyện Ý Yên,11307,Xã Yên Trung,1130725
Nam Định,113,Huyện Ý Yên,11307,Xã Yên Trị,1130763
Nam Định,113,Huyện Ý Yên,11307,Xã Yên Tân,1130727
Nam Định,113,Huyện Ý Yên,11307,Xã Yên Xá (hết hiệu lực),1130713
Nam Định,113,Huyện Ý Yên,11307,Xã Yên Đồng,1130759
Nam Định,113,Thành phố Nam Đinh,11301,Phường Bà Triệu,1130101
Nam Định,113,Thành phố Nam Đinh,11301,Phường Cửa Bắc,1130115
Nam Định,113,Thành phố Nam Đinh,11301,Phường Cửa Nam,1130137
Nam Định,113,Thành phố Nam Đinh,11301,Phường Hạ Long,1130147
Nam Định,113,Thành phố Nam Đinh,11301,Phường Lộc Hòa,1130107
Nam Định,113,Thành phố Nam Đinh,11301,Phường Lộc Hạ,1130133
Nam Định,113,Thành phố Nam Đinh,11301,Phường Lộc Vượng,1130135
Nam Định,113,Thành phố Nam Đinh,11301,Phường Mỹ Xá,1130141
Nam Định,113,Thành phố Nam Đinh,11301,Phường Nguyễn Du,1130117
Nam Định,113,Thành phố Nam Đinh,11301,Phường Ngô Quyền,1130123
Nam Định,113,Thành phố Nam Đinh,11301,Phường Năng Tĩnh,1130129
Nam Định,113,Thành phố Nam Đinh,11301,Phường Phan Đình Phùng,1130121
Nam Định,113,Thành phố Nam Đinh,11301,Phường Quang Trung,1130113
Nam Định,113,Thành phố Nam Đinh,11301,Phường Thống Nhất,1130105
Nam Định,113,Thành phố Nam Đinh,11301,Phường Trường Thi,1130119
Nam Định,113,Thành phố Nam Đinh,11301,Phường Trần Hưng Đạo,1130125
Nam Định,113,Thành phố Nam Đinh,11301,Phường Trần Quang Khải,1130103
Nam Định,113,Thành phố Nam Đinh,11301,Phường Trần Tế Xương,1130149
Nam Định,113,Thành phố Nam Đinh,11301,Phường Trần Đăng Ninh,1130127
Nam Định,113,Thành phố Nam Đinh,11301,Phường Văn Miếu,1130131
Nam Định,113,Thành phố Nam Đinh,11301,Phường Vị Hoàng,1130111
Nam Định,113,Thành phố Nam Đinh,11301,Phường Vị Xuyên,1130145
Nam Định,113,Thành phố Nam Đinh,11301,Xã Lộc An,1130143
Nam Định,113,Thành phố Nam Đinh,11301,Xã Nam Phong,1130139
Nam Định,113,Thành phố Nam Đinh,11301,Xã Nam Vân,1130109
Nghệ An,403,Huyện Anh SƠn,40327,Thị trấn Anh Sơn,4032715
Nghệ An,403,Huyện Anh SƠn,40327,Xã Bình Sơn,4032705
Nghệ An,403,Huyện Anh SƠn,40327,Xã Cao Sơn,4032739
Nghệ An,403,Huyện Anh SƠn,40327,Xã Cẩm Sơn,4032707
Nghệ An,403,Huyện Anh SƠn,40327,Xã Hoa Sơn,4032741
Nghệ An,403,Huyện Anh SƠn,40327,Xã Hùng Sơn,4032723
Nghệ An,403,Huyện Anh SƠn,40327,Xã Hội Sơn,4032731
Nghệ An,403,Huyện Anh SƠn,40327,Xã Khai Sơn,4032737
Nghệ An,403,Huyện Anh SƠn,40327,Xã Long Sơn,4032735
Nghệ An,403,Huyện Anh SƠn,40327,Xã Lĩnh Sơn,4032713
Nghệ An,403,Huyện Anh SƠn,40327,Xã Lạng Sơn,4032703
Nghệ An,403,Huyện Anh SƠn,40327,Xã Phúc Sơn,4032733
Nghệ An,403,Huyện Anh SƠn,40327,Xã Tam Sơn,4032719
Nghệ An,403,Huyện Anh SƠn,40327,Xã Thành Sơn,4032717
Nghệ An,403,Huyện Anh SƠn,40327,Xã Thạch Sơn,4032711
Nghệ An,403,Huyện Anh SƠn,40327,Xã Thọ Sơn,4032701
Nghệ An,403,Huyện Anh SƠn,40327,Xã Tào Sơn,4032709
Nghệ An,403,Huyện Anh SƠn,40327,Xã Tường Sơn,4032727
Nghệ An,403,Huyện Anh SƠn,40327,Xã Vĩnh Sơn,4032729
Nghệ An,403,Huyện Anh SƠn,40327,Xã Đỉnh Sơn,4032721
Nghệ An,403,Huyện Anh SƠn,40327,Xã Đức Sơn,4032725
Nghệ An,403,Huyện Con Cuông,40321,Thị trấn Con Cuông,4032101
Nghệ An,403,Huyện Con Cuông,40321,Xã Bình Chuẩn,4032103
Nghệ An,403,Huyện Con Cuông,40321,Xã Bồng Khê,4032107
Nghệ An,403,Huyện Con Cuông,40321,Xã Cam Lâm,4032111
Nghệ An,403,Huyện Con Cuông,40321,Xã Chi Khê,4032119
Nghệ An,403,Huyện Con Cuông,40321,Xã Châu Khê,4032117
Nghệ An,403,Huyện Con Cuông,40321,Xã Lạng Khê,4032109
Nghệ An,403,Huyện Con Cuông,40321,Xã Lục Dạ,4032123
Nghệ An,403,Huyện Con Cuông,40321,Xã Môn Sơn,4032125
Nghệ An,403,Huyện Con Cuông,40321,Xã Mậu Đức,4032115
Nghệ An,403,Huyện Con Cuông,40321,Xã Thạch Ngàn,4032113
Nghệ An,403,Huyện Con Cuông,40321,Xã Yên Khê,4032121
Nghệ An,403,Huyện Con Cuông,40321,Xã Đôn Phục,4032105
Nghệ An,403,Huyện Diễn Châu,40325,Thị trấn Diễn Châu,4032535
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn An,4032529
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Bình (hết hiệu lực),4032507
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Bích,4032559
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Cát,4032573
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Hoa,4032567
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Hoàng,4032541
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Hùng,4032511
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Hạnh,4032561
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Hải,4032513
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Hồng,4032545
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Kim,4032515
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Kỷ,4032555
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Liên,4032551
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Lâm,4032537
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Lộc,4032525
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Lợi,4032523
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Minh (hết hiệu lực),4032571
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Mỹ,4032543
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Nguyên,4032565
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Ngọc,4032563
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Phong,4032547
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Phú,4032531
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Phúc,4032521
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Quảng,4032519
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Thành,4032569
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Thái,4032557
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Tháp,4032549
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Thắng (hết hiệu lực),4032533
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Thịnh,4032575
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Thọ,4032501
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Trung,4032527
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Trường,4032539
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Tân,4032577
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Vạn,4032553
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Xuân,4032505
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Yên,4032503
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Đoài,4032509
Nghệ An,403,Huyện Diễn Châu,40325,Xã Diễn Đồng,4032517
Nghệ An,403,Huyện Diễn Châu,40325,Xã Minh Châu,4032579
Nghệ An,403,Huyện Hưng Nguyên,40337,Thị trấn Hưng Nguyên,4033715
Nghệ An,403,Huyện Hưng Nguyên,40337,Xã Châu Nhân,4033755
Nghệ An,403,Huyện Hưng Nguyên,40337,Xã Hưng Châu (hết hiệu lực),4033711
Nghệ An,403,Huyện Hưng Nguyên,40337,Xã Hưng Chính - Đã hết hiệu lực,4033721
Nghệ An,403,Huyện Hưng Nguyên,40337,Xã Hưng Khánh (hết hiệu lực),4033713
Nghệ An,403,Huyện Hưng Nguyên,40337,Xã Hưng Lam (hết hiệu lực),4033745
Nghệ An,403,Huyện Hưng Nguyên,40337,Xã Hưng Long (hết hiệu lực),4033733
Nghệ An,403,Huyện Hưng Nguyên,40337,Xã Hưng Lĩnh,4033727
Nghệ An,403,Huyện Hưng Nguyên,40337,Xã Hưng Lợi,4033701
Nghệ An,403,Huyện Hưng Nguyên,40337,Xã Hưng Mỹ,4033723
Nghệ An,403,Huyện Hưng Nguyên,40337,Xã Hưng Nghĩa,4033757
Nghệ An,403,Huyện Hưng Nguyên,40337,Xã Hưng Nhân (hết hiệu lực),4033741
Nghệ An,403,Huyện Hưng Nguyên,40337,Xã Hưng Phú (hết hiệu lực),4033743
Nghệ An,403,Huyện Hưng Nguyên,40337,Xã Hưng Phúc,4033709
Nghệ An,403,Huyện Hưng Nguyên,40337,Xã Hưng Thành,4033753
Nghệ An,403,Huyện Hưng Nguyên,40337,Xã Hưng Thông,4033707
Nghệ An,403,Huyện Hưng Nguyên,40337,Xã Hưng Thắng (hết hiệu lực),4033731
Nghệ An,403,Huyện Hưng Nguyên,40337,Xã Hưng Thịnh,4033725
Nghệ An,403,Huyện Hưng Nguyên,40337,Xã Hưng Tiến (hết hiệu lực),4033735
Nghệ An,403,Huyện Hưng Nguyên,40337,Xã Hưng Trung,4033703
Nghệ An,403,Huyện Hưng Nguyên,40337,Xã Hưng Tân,4033729
Nghệ An,403,Huyện Hưng Nguyên,40337,Xã Hưng Tây,4033719
Nghệ An,403,Huyện Hưng Nguyên,40337,Xã Hưng Xuân (hết hiệu lực),4033739
Nghệ An,403,Huyện Hưng Nguyên,40337,Xã Hưng Xá (hết hiệu lực),4033737
Nghệ An,403,Huyện Hưng Nguyên,40337,Xã Hưng Yên Nam,4033717
Nghệ An,403,Huyện Hưng Nguyên,40337,Xã Hưng Đạo,4033705
Nghệ An,403,Huyện Hưng Nguyên,40337,Xã Long Xá,4033749
Nghệ An,403,Huyện Hưng Nguyên,40337,Xã Xuân Lam,4033751
Nghệ An,403,Huyện Kỳ Sơn,40309,Thị trấn Mường Xén,4030913
Nghệ An,403,Huyện Kỳ Sơn,40309,Xã Bảo Nam,4030905
Nghệ An,403,Huyện Kỳ Sơn,40309,Xã Bảo Thắng,4030931
Nghệ An,403,Huyện Kỳ Sơn,40309,Xã Bắc Lý,4030917
Nghệ An,403,Huyện Kỳ Sơn,40309,Xã Chiêu Lưu,4030935
Nghệ An,403,Huyện Kỳ Sơn,40309,Xã Huồi Tụ,4030923
Nghệ An,403,Huyện Kỳ Sơn,40309,Xã Hữu Kiệm,4030909
Nghệ An,403,Huyện Kỳ Sơn,40309,Xã Hữu Lập,4030907
Nghệ An,403,Huyện Kỳ Sơn,40309,Xã Keng Đu,4030919
Nghệ An,403,Huyện Kỳ Sơn,40309,Xã Mường Lống,4030925
Nghệ An,403,Huyện Kỳ Sơn,40309,Xã Mường Típ,4030937
Nghệ An,403,Huyện Kỳ Sơn,40309,Xã Mường ải,4030903
Nghệ An,403,Huyện Kỳ Sơn,40309,Xã Mỹ Lý,4030915
Nghệ An,403,Huyện Kỳ Sơn,40309,Xã Na Loi,4030901
Nghệ An,403,Huyện Kỳ Sơn,40309,Xã Na Ngoi,4030941
Nghệ An,403,Huyện Kỳ Sơn,40309,Xã Nậm Càn,4030911
Nghệ An,403,Huyện Kỳ Sơn,40309,Xã Nậm Cắn,4030927
Nghệ An,403,Huyện Kỳ Sơn,40309,Xã Phà Đánh,4030929
Nghệ An,403,Huyện Kỳ Sơn,40309,Xã Tà Cạ,4030933
Nghệ An,403,Huyện Kỳ Sơn,40309,Xã Tây Sơn,4030939
Nghệ An,403,Huyện Kỳ Sơn,40309,Xã Đoọc Mạy,4030921
Nghệ An,403,Huyện Nam Đàn,40335,Thị trấn Nam Đàn,4033517
Nghệ An,403,Huyện Nam Đàn,40335,Xã Hùng Tiến,4033503
Nghệ An,403,Huyện Nam Đàn,40335,Xã Hồng Long,4033539
Nghệ An,403,Huyện Nam Đàn,40335,Xã Khánh Sơn,4033543
Nghệ An,403,Huyện Nam Đàn,40335,Xã Kim Liên,4033535
Nghệ An,403,Huyện Nam Đàn,40335,Xã Nam Anh,4033523
Nghệ An,403,Huyện Nam Đàn,40335,Xã Nam Cát,4033541
Nghệ An,403,Huyện Nam Đàn,40335,Xã Nam Cường (hết hiệu lực),4033515
Nghệ An,403,Huyện Nam Đàn,40335,Xã Nam Giang,4033509
Nghệ An,403,Huyện Nam Đàn,40335,Xã Nam Hưng,4033505
Nghệ An,403,Huyện Nam Đàn,40335,Xã Nam Kim,4033501
Nghệ An,403,Huyện Nam Đàn,40335,Xã Nam Lĩnh,4033529
Nghệ An,403,Huyện Nam Đàn,40335,Xã Nam Lộc (hết hiệu lực),4033537
Nghệ An,403,Huyện Nam Đàn,40335,Xã Nam Nghĩa,4033519
Nghệ An,403,Huyện Nam Đàn,40335,Xã Nam Phúc (hết hiệu lực),4033545
Nghệ An,403,Huyện Nam Đàn,40335,Xã Nam Thanh,4033521
Nghệ An,403,Huyện Nam Đàn,40335,Xã Nam Thái,4033525
Nghệ An,403,Huyện Nam Đàn,40335,Xã Nam Thượng (hết hiệu lực),4033533
Nghệ An,403,Huyện Nam Đàn,40335,Xã Nam Trung (hết hiệu lực),4033547
Nghệ An,403,Huyện Nam Đàn,40335,Xã Nam Tân (hết hiệu lực),4033511
Nghệ An,403,Huyện Nam Đàn,40335,Xã Nam Xuân,4033507
Nghệ An,403,Huyện Nam Đàn,40335,Xã Thượng Tân Lộc,4033551
Nghệ An,403,Huyện Nam Đàn,40335,Xã Trung Phúc Cường,4033549
Nghệ An,403,Huyện Nam Đàn,40335,Xã Vân Diên (hết hiệu lực),4033527
Nghệ An,403,Huyện Nam Đàn,40335,Xã Xuân Hòa,4033531
Nghệ An,403,Huyện Nam Đàn,40335,Xã Xuân Lâm,4033513
Nghệ An,403,Huyện Nghi Lộc,40333,Thị trấn Quán Hành,4033319
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Khánh Hợp,4033369
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Nghi Công Bắc,4033311
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Nghi Công Nam,4033303
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Nghi Diên,4033355
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Nghi Hoa,4033345
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Nghi Hưng,4033327
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Nghi Hợp (hết hiệu lực),4033309
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Nghi Khánh (hết hiệu lực),4033347
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Nghi Kim - Đã hết hiệu lực,4033367
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Nghi Kiều,4033335
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Nghi Liên - Đã hết hiệu lực,4033361
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Nghi Long,4033341
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Nghi Lâm,4033333
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Nghi Mỹ,4033337
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Nghi Phong,4033357
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Nghi Phương,4033307
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Nghi Quang,4033301
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Nghi Thiết,4033331
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Nghi Thuận,4033339
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Nghi Thái,4033305
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Nghi Thạch,4033351
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Nghi Thịnh,4033349
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Nghi Tiến,4033325
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Nghi Trung,4033353
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Nghi Trường,4033313
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Nghi Văn,4033321
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Nghi Vạn,4033315
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Nghi Xuân,4033359
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Nghi Xá,4033343
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Nghi Yên,4033323
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Nghi ân,4033363
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Nghi Đồng,4033329
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Nghi Đức - Đã hết hiệu lực,4033317
Nghệ An,403,Huyện Nghi Lộc,40333,Xã Phúc Thọ,4033365
Nghệ An,403,Huyện Nghĩa Đàn,40313,Thị trấn Nghĩa Đàn,4031367
Nghệ An,403,Huyện Nghĩa Đàn,40313,Thị trấn Thái Hòa - Đã hết hiệu lực,4031321
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Hưng Yên Bắc,4033747
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Nghĩa An,4031359
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Nghĩa Bình,4031331
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Nghĩa Hiếu,4031347
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Nghĩa Hòa(Hết hiệu lực),4031351
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Nghĩa Hưng,4031301
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Nghĩa Hồng,4031337
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Nghĩa Hội,4031341
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Nghĩa Khánh,4031363
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Nghĩa Liên (hết hiệu lực),4031349
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Nghĩa Long,4031361
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Nghĩa Lâm,4031327
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Nghĩa Lạc,4031325
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Nghĩa Lộc,4031365
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Nghĩa Lộc - Đã hết hiệu lực,4031319
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Nghĩa Lợi,4031307
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Nghĩa Mai,4031323
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Nghĩa Minh,4031335
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Nghĩa Mỹ - Đã hết hiệu lực,4031303
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Nghĩa Phú,4031309
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Nghĩa Quang - Đã hết hiệu lực,4031313
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Nghĩa Sơn,4031329
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Nghĩa Thuận(Hết hiệu lực),4031355
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Nghĩa Thành,4031369
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Nghĩa Thắng (hết hiệu lực),4031345
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Nghĩa Thịnh,4031339
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Nghĩa Thọ,4031333
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Nghĩa Tiến(Hết hiệu lực),4031315
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Nghĩa Trung,4031311
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Nghĩa Tân (hết hiệu lực),4031343
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Nghĩa Yên,4031305
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Nghĩa Đức,4031357
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Tây Hiếu(Hết hiệu lực),4031353
Nghệ An,403,Huyện Nghĩa Đàn,40313,Xã Đông Hiếu - Đã hết hiệu lực,4031317
Nghệ An,403,Huyện Quế Phong,40305,Thị trấn Kim Sơn,4030509
Nghệ An,403,Huyện Quế Phong,40305,Xã Châu Kim,4030505
Nghệ An,403,Huyện Quế Phong,40305,Xã Châu Thôn,4030523
Nghệ An,403,Huyện Quế Phong,40305,Xã Cắm Muộn,4030527
Nghệ An,403,Huyện Quế Phong,40305,Xã Hạnh Dịch,4030503
Nghệ An,403,Huyện Quế Phong,40305,Xã Mường Nọc,4030501
Nghệ An,403,Huyện Quế Phong,40305,Xã Nậm Giải,4030517
Nghệ An,403,Huyện Quế Phong,40305,Xã Nậm Nhoóng,4030525
Nghệ An,403,Huyện Quế Phong,40305,Xã Quang Phong,4030507
Nghệ An,403,Huyện Quế Phong,40305,Xã Quế Sơn (hết hiệu lực),4030521
Nghệ An,403,Huyện Quế Phong,40305,Xã Thông Thụ,4030511
Nghệ An,403,Huyện Quế Phong,40305,Xã Tiền Phong,4030515
Nghệ An,403,Huyện Quế Phong,40305,Xã Tri Lễ,4030519
Nghệ An,403,Huyện Quế Phong,40305,Xã Đồng Văn,4030513
Nghệ An,403,Huyện Quỳ Châu,40307,Thị trấn Tân Lạc,4030709
Nghệ An,403,Huyện Quỳ Châu,40307,Xã Châu Bình,4030723
Nghệ An,403,Huyện Quỳ Châu,40307,Xã Châu Bính,4030711
Nghệ An,403,Huyện Quỳ Châu,40307,Xã Châu Hoàn,4030705
Nghệ An,403,Huyện Quỳ Châu,40307,Xã Châu Hạnh,4030717
Nghệ An,403,Huyện Quỳ Châu,40307,Xã Châu Hội,4030713
Nghệ An,403,Huyện Quỳ Châu,40307,Xã Châu Nga,4030715
Nghệ An,403,Huyện Quỳ Châu,40307,Xã Châu Phong,4030721
Nghệ An,403,Huyện Quỳ Châu,40307,Xã Châu Thuận,4030703
Nghệ An,403,Huyện Quỳ Châu,40307,Xã Châu Thắng,4030719
Nghệ An,403,Huyện Quỳ Châu,40307,Xã Châu Tiến,4030701
Nghệ An,403,Huyện Quỳ Châu,40307,Xã Diên Lãm,4030707
Nghệ An,403,Huyện Quỳ Hợp,40311,Thị trấn Quỳ Hợp,4031115
Nghệ An,403,Huyện Quỳ Hợp,40311,Xã Bắc Sơn,4031141
Nghệ An,403,Huyện Quỳ Hợp,40311,Xã Châu Cường,4031127
Nghệ An,403,Huyện Quỳ Hợp,40311,Xã Châu Hồng,4031101
Nghệ An,403,Huyện Quỳ Hợp,40311,Xã Châu Lý,4031113
Nghệ An,403,Huyện Quỳ Hợp,40311,Xã Châu Lộc,4031123
Nghệ An,403,Huyện Quỳ Hợp,40311,Xã Châu Quang,4031109
Nghệ An,403,Huyện Quỳ Hợp,40311,Xã Châu Thành,4031121
Nghệ An,403,Huyện Quỳ Hợp,40311,Xã Châu Thái,4031111
Nghệ An,403,Huyện Quỳ Hợp,40311,Xã Châu Tiến,4031105
Nghệ An,403,Huyện Quỳ Hợp,40311,Xã Châu Đình,4031103
Nghệ An,403,Huyện Quỳ Hợp,40311,Xã Hạ Sơn,4031139
Nghệ An,403,Huyện Quỳ Hợp,40311,Xã Liên Hợp,4031107
Nghệ An,403,Huyện Quỳ Hợp,40311,Xã Minh Hợp,4031131
Nghệ An,403,Huyện Quỳ Hợp,40311,Xã Nam Sơn,4031137
Nghệ An,403,Huyện Quỳ Hợp,40311,Xã Nghĩa Xuân,4031133
Nghệ An,403,Huyện Quỳ Hợp,40311,Xã Tam Hợp,4031125
Nghệ An,403,Huyện Quỳ Hợp,40311,Xã Thọ Hợp,4031129
Nghệ An,403,Huyện Quỳ Hợp,40311,Xã Văn Lợi,4031135
Nghệ An,403,Huyện Quỳ Hợp,40311,Xã Yên Hợp,4031117
Nghệ An,403,Huyện Quỳ Hợp,40311,Xã Đồng Hợp,4031119
Nghệ An,403,Huyện Quỳnh Lưu,40317,Thị trấn Cầu Giát,4031763
Nghệ An,403,Huyện Quỳnh Lưu,40317,Thị trấn Hoàng Mai(Hết hiệu lực),4031769
Nghệ An,403,Huyện Quỳnh Lưu,40317,Xã An Hòa,4031711
Nghệ An,403,Huyện Quỳnh Lưu,40317,Xã Mai Hùng(Hết hiệu lực),4031721
Nghệ An,403,Huyện Quỳnh Lưu,40317,Xã Ngọc Sơn,4031785
Nghệ An,403,Huyện Quỳnh Lưu,40317,Xã Quỳnh Bá,4031743
